c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count
1389660766903668700	"Nordhessen im Bund stark machen und nah bei den Menschen und bei deren Sorgen und Nöte sein.....! Das ist unser gemeinsames Ziel als CDU-Bundestagskandidaten.
#zusammenmachen #wegenmorgen #cdukassel #Bundestagswahl2021 #btw2021 #Aufi https://t.co/1N2fAoWKt8"	2021-05-04T19:18:40Z	1326396523068989400	1	0	0	0
1389147027565600800	@maischberger @ABaerbock @nenacasc @BILD @DasErste Oh Lord is die dieses blonde Opfer dumm.. Die weis ja überhaupt nicht was wichtig ist um Kanzler zu sein und über Frau Baerbock hat sie sich auch nicht erkundigt. Naja was will mam von Leuten in TV Talkshows erwarten xD	2021-05-03T09:17:15Z	1014608590131335200	0	0	0	0
1405870795298062300	@Karl_Lauterbach sorry aber wer hat sie jetzt zum tierschützer gemacht	2021-06-18T12:51:32Z	1295403609635659800	19	0	0	26
1.3986006120408801e+018	"@Melolontha12 @fraumerkek @FreiFrank3 @herr_sin @Karl_Lauterbach @Alice_Weidel Wo ist unser GG gerade?
Einfach mal wegen einer Plandemie abgeschafft.
Merkt ihr echt nichts?"	2021-05-29T11:22:25Z	1272100341228753e3	0	0	0	1
1391649290095890400	"@Joerg_Meuthen @ob_palmer Man Meuthen, 
schicke doch dem Palmer einen Aufnahmeantrag für die AfD.Da passt er eh besser hin. Pack schlägt sich,Pack verträgt sich. Passt perfekt zu eurem Nazi Pack, große Fresse und nix dahinter. #FCKAFD #FCKNAZIS #AfDrausausdenParlamenten #AfDVerfassungsfeindlich #AFDVERBOT"	2021-05-10T07:00:21Z	3957949635	10	0	2	1
1404130286003179500	@Lina68301728 @HToenne @frederic2406 @MalteKaufmann Du scheinst es aber am nötigsten zu haben.	2021-06-13T17:35:22Z	1391143875612483600	0	0	0	0
1388429839133134800	"#Mausgerutscht #MayDay #1Mai #Corona #Covidioten 
Selbst zu blöd sich ne ""glaubhafte"" Story einfallen zu lassen...das Kind wars, oder der Hund.. #fckafd #FCKNZS 🤪😜🤣🤪 https://t.co/UNC8dDDov9"	2021-05-01T09:47:24Z	1377522900849324e3	21	1	2	2
1389607288751673300	"@ZDFheute Klar diese Denkweise der täter.
Der staat allen vorran mit seehofer die hartz4 und Corona zuschüsse mit einmal 150€ befürworten sorgen damit für hass und gewalt.
Viele sehen darin eine legitimitaton ihrer gewalt zu mehr Gerechtigkeit. 

Hartz4  ist nazi denke arbeit macht Frei."	2021-05-04T15:46:09Z	1310193797813473300	0	0	0	0
1391651961720672300	@Nora_Helene1 @reitschuster Schon der Name ist eine Anmaßung sondergleichen für diese evidenzbefreite Schwurbler-Truppe	2021-05-10T07:10:57Z	186813764	0	0	0	0
1390677311041716200	"@harrynator @NatalieGrams die seit langem anrollende  #WahlkampfWelle nimmt an Fahrt auf und droht die Restvernunft und das rudimentärer werdende Verantwortungsgefühl der #Politik nieder zu walzen.
Betet für allg. Eigenverantwortung der Bürger🙏
#FDP #CDU #FDP  #Fliegenpilz  #Laschet #Merz #Soeder #Scholz"	2021-05-07T14:38:03Z	940331690383339500	6	0	0	0
1389687533903175700	"#Coronavirus Kreis Herford: 45 neue, 891 aktive Fälle, davon 649 mit Mutation. 2069 in Quarantäne.

156 aktive Fälle in Löhne.

46 #Covid19-Patienten in Krankenhäusern (10 intensiv, 7 beatmet).

Ursprung Infektionen:
55 % familiär
28 % unbekannt
8 % Arbeit
https://t.co/ODe8Cwis1K"	2021-05-04T21:05:01Z	76371827	6	0	0	1
1398760005244010500	"@SabineRoethlein @herr_sin @Karl_Lauterbach @Alice_Weidel Weshalb hohl und dumm?
Ist doch die Wahrheit, aber ihr wollt es nicht sehen."	2021-05-29T21:55:47Z	1272100341228753e3	0	0	0	1
1392741399833895e3	"Ich sage euch, wir haben gar keine Bundesregierung, wir haben Frau Merkel als Geschaeftsfuehrerin einer neuen Nichtregierungsorganisation in Deutschland!

Sigmar Gabriel"	2021-05-13T07:20:00Z	213951422	0	0	0	0
1406568622949032e3	@Xrxtn @Thetruewitch @Alice_Weidel @UweJunge Nur weil Sie nicht den Arsch in der Hose haben, sich für etwas einzusetzen, oder weil Sie zu faul sind dies zu tun, müssen Sie anderen Leuten ihr Engagement nicht absprechen. #Neidmachthässlich	2021-06-20T11:04:27Z	1168254893699870700	3	0	0	0
1391782448955072500	@heidlberger_dr @annewill Noch Gesund ,was reden sie  von https://t.co/O0qwL7tInu tut so weh zu sehen wie Deutschland verblödet.	2021-05-10T15:49:28Z	3412822049	0	0	0	0
1407337529569915e3	"@Co80596434 @SteffenSchlager @Karl_Lauterbach ich würde es nicht unbedingt""Angst"" nennen.
Eher durch eigenmächtiges denken entstandene ""Vorbehalte""😉"	2021-06-22T13:59:48Z	713068297588183e3	0	0	0	0
1388486174210240500	69' Pusch versucht es aus der zweiten Reihe. Mai wehrt zur Ecke ab. Diese wird brandgefährlich, weil Lukimya an die Latte köpft. Die SGD klärt im Anschluss im Verbund. Puh, das war knapp. #KFCSGD 0:1 #sgd1953	2021-05-01T13:31:15Z	3346344263	4	0	0	1
1393573106283958300	@paybackforneme @FlavourFlizzy Sieht man eigentlich wer meldet? Mein erster account war auch weg. Aber ich glaube das war mehr so Feminismus-Bubble, wo ich mich mal verlaufen hatte hahah	2021-05-15T14:24:54Z	1285803073517097e3	2	0	0	1
1391731538702880800	"Führt @ABaerbock jetzt auch ein Parteiausschlußverfahren gegen @Luisamneubauer durch?
Man muss #Maaßen ja nicht mögen, aber wenn man jemandem Antisemitismus vorwirft, sollte man schon bessere Belge haben, als aufgeregtes Rumgezicke."	2021-05-10T12:27:10Z	3312051189	0	0	0	0
1387285355481677800	"@janboehm Die Wirtschaft, Hr. @janboehm, dass sind Mütter &amp; Väter, die, um für sich, ihre Kinder &amp; sonstige engste Familienangehörige viele tolle Möglichkeiten wahrnehmen zu können, mit ihrer Tätigkeit einen klasse Job machen!

Lasst die Familien, lasst die Wirtschaft auf die Beine kommen!"	2021-04-28T05:59:37Z	822534844534194200	50	1	0	10
1393114958506901500	@shoutingcassy @Markus_Soeder Haben die nicht alle ähnliche Maßnahmen, die Länder? Ihre Frühstücksflocken sind aber sehr schlau, essen Sie ruhig noch welche...	2021-05-14T08:04:23Z	1242417251732664300	1	0	0	1
1396901881327276e3	@veritas60756463 @Karl_Lauterbach Früher oder später werden die Impfgegner sich eh anstecken, weil wir keine Herdenimunität erreichen werden.	2021-05-24T18:52:16Z	1230332400527429600	8	0	0	6
1395316455260967e3	@reitschuster #Reitschuster-Kasperltheater in der #BPK. Analog zum Desinformationskünstler wünsche ich mir auch etwas: Presseaussagen, die nicht willkürlich nicht gegebene Antworten in Konjunktivaussagen münden lassen. Sie sind eine Schande für die dt. Presse. Und v.a. sind Sie selbstverliebt	2021-05-20T09:52:21Z	1377539842024816600	23	0	0	11
1394710737105432600	"@Ichbins2009 @DrStrompen @ZentralratJuden Korrektur: nichtjüdische Semiten protestieren gegen d rassistische #Nakba =&gt; #NonjewsUnderAttack 

ASem heute: ein Schimpfwort um Nichtjuden zu beleidigen.

boycott goyimhatred #IsraelRacists!
https://t.co/xRdYyGgyTe"	2021-05-18T17:45:26Z	1394554408076202e3	0	0	0	0
1406577554111275e3	@Xrxtn @Alice_Weidel @UweJunge Ich als Hetero bin Teil der Regenbogenfahne. Das kapieren nur Kleingeister nicht.	2021-06-20T11:39:56Z	704536382610530300	1	0	0	0
1392823510838481e3	@roncubanito @BlackLupus30 @ZentralratJuden Aha weil unter Deutschen keinen Antisemitismus gibt!? Und ganz im Ernst wir sollten Menschen wie dich abschieben du hast ganz gruselige politische Ansichten und wen ein Ron sich den Zusatz Deutschland zuerst gibt is das wie en bisschen beschämend!	2021-05-13T12:46:17Z	138986145545395e4	0	0	0	1
1404323149810909200	"@linnartz11 @HToenne @MalteKaufmann https://t.co/2leXWdYcmh
das hier meine ich. wenn überall zensiert wird was nicht in den mainstream paßt, dann ist das für mich Diktatur. Zumindest die Anfänge"	2021-06-14T06:21:44Z	1335659352854851600	0	0	0	2
1385381790731358200	@shiroomer Wie kann man so behindert sein? Wasting nehmen die nicht einfach ein großen Eimer oder sowas?	2021-04-22T23:55:32Z	1248664101791969300	1	0	0	1
1392120699507073e3	@Karl_Lauterbach @maithi_nk Was hat sie eigtl so für die Wissenschaft geleistet außer paar lustige YouTube Videos?	2021-05-11T14:13:33Z	1292868715600642e3	21	0	0	12
1396750891609436200	"@TeslaKai @reitschuster Möglicherweise weil auch Dich unvorhersehbar eine schwere Erkrankung erwischen kann...bei der Du Dir jede mögliche Behandlung wünschst... 

Deine Beiträge reichen dann nicht... 

Man  muss an die Gemeinschaft denken. 😊"	2021-05-24T08:52:17Z	1301477989398581200	2	0	0	0
1405084163242348500	"@horatiorama @cantina_guy @schlafschaf47 @Gewaltpeter @davidbest95 @greenpeace_de Wegen ""Schmähanzeigen gegen die grüne Kanzlerkandidatin""...Kindergarten also, verstehe..."	2021-06-16T08:45:44Z	64853604	1	0	0	1
1391734105826644e3	@NoAFD_BTW21 Die Spinner haben auch mich block, und ich kenn die netmal	2021-05-10T12:37:22Z	1290652703564206e3	0	0	0	0
1391105244063481900	@thisisitA123 @Tile03277565 @ABaerbock Ihnen vielleicht nicht...	2021-05-08T18:58:30Z	930790487702802400	0	0	0	0
1398383910220927e3	@Karl_Lauterbach @Alice_Weidel Im Gegensatz zu Weidel werden Sie eben direkt gewählt ;)	2021-05-28T21:01:19Z	3407623283	696	0	6	14
1404909289282625500	@ben_brechtken @greenpeace_de „Greenterror“. Wie erbärmlich @ben_brechtken❗️ https://t.co/WB4jLzJ5D7	2021-06-15T21:10:51Z	887492713	1	0	0	12
1404000333039349800	"@Laika66753508 @LisaSt2136 @sunstar1606 @reitschuster Wir haben alle die Masken für überstanden bisher, auch Kinder. 

Also rede keinen unbestätigten Quatsch. Du machst dich nur noch lächerlicher."	2021-06-13T08:58:59Z	1064595416342253600	2	0	0	2
1399300236284149800	".
Warum sollte Herr #Laschet mit Max Otte reden wollen?

Nicht mal der Chefstammtischler von ""#WerteUnion""e.V., ein Herr Maaßen, redet mit Herrn Otte. ;)

""#WerteUnion"" https://t.co/5NnSDm4PJt"	2021-05-31T09:42:28Z	9.5001163277584794e+017	11	0	2	6
1389231510583132200	"Völlig falsche Baustelle. Viel wichtiger ist eine Wahlrechtsreform, die den Bundestag deutlich verkleinert. Das ist kein neues Problem. Statt dessen wirft man es mit zig anderen zusammen in eine ""Kommission"". https://t.co/6j33yOK6wK"	2021-05-03T14:52:57Z	95845306	0	0	0	0
1396090804800835600	@NLPete007 @charlottelokal Wenn man ein gewisses Maß an intellektueller Arroganz überschritten hat, hat man natürlich keinen Blick mehr für eigene metaphysische Axiome und deren potenzielle Fragwürdigkeit.	2021-05-22T13:09:20Z	1085288430886678500	2	0	0	0
1385608227086389200	"@hendrikstreeck Wenn der Wirrologe #StreeQ sein Geschwurbel einstellen würde, dann hätte Herr Lauterbach weniger Aufwand und könnte sich besser erholen.
Der Wirrologe #StreeQ hat schon genug Schäden verursacht.
Zur Erinnerung: 👇 https://t.co/TV3MVCa686"	2021-04-23T14:55:19Z	1210586920742469600	14	0	3	13
1404038357831848e3	@Laika66753508 @sunstar1606 @werwaswo3 @reitschuster Sagen Sie mal? Glauben Sie auch immer noch, dass Trump die Wahl gestohlen wurde?	2021-06-13T11:30:04Z	1334195751753277400	1	0	0	1
1387325883527188500	"@Karl_Lauterbach Die Spaltung der Gesellschaft wird immer größer.

Es ist sehr schmerzhaft, dabei zuzusehen."	2021-04-28T08:40:40Z	789938635516833800	150	1	5	19
1385316445609992200	"Merken die Idioten, die sich über ""alles dichtmachen"" freuen und Scheiße in die Kamera labern, nicht, wie heftig sie mit den bekloppten strohmännern (""lockdown für immer"", ""nie wieder aufmachen""🤦‍♀️) all jenen in die Fresse treten, die ihnen im Fall des Falles den Arsch retten?"	2021-04-22T19:35:53Z	240185481	2	0	0	1
139659863560183e4	"Im Gegensatz zu so mancher Kartoffel, können diese Low-IQ-Vertreter sich aber durchsetzen. Sie schwurbeln nicht, rechtfertigen sich nicht, haben keinen Respekt vor Feinden, lassen sich nichts einreden, nicht verunsichern und nie auf Glatteis führen.
Unpopuläre Meinung, ich weiß😉 https://t.co/8KamMkowUY"	2021-05-23T22:47:16Z	1201810961356734500	2	0	0	1
1393672156085694500	"@DanielDonskoy Eko Fresh ist auch da. Schöne Erinnerung an die ""Lockdown Talks"""	2021-05-15T20:58:29Z	1371527186671399e3	2	0	0	0
1395517201029992400	@Karl_Lauterbach Hr.Lauterbach,wie kann es sein,dass @Markus__Lanz im ÖR ständig seine eigene Meinung als Wahrheit verbreiten u.z.b.Stimmung gegen d.Impfung bei Kindern machen darf,d.v.vielen Familien sehnlichst erwartet wird?Er u./od.auch seine Gäste äußern eigene Meinungen u.dabei auch .....	2021-05-20T23:10:02Z	1353694034250895400	15	0	2	26
1403976122216353800	@sunstar1606 @Laika66753508 @TigerTi34013939 @reitschuster Hast du überhaupt eine Ahnung wer diese Menschen sind? Bitte vergleiche deine evtuellen Bildungsabschlüsse mit deren. Aber bitte objektiv und nicht a la Baerbock.	2021-06-13T07:22:46Z	42510258	1	0	0	3
1384234619311038500	Laschet spricht von Kreisvorsitzendenkonferenz, bleibt aber auch bei Votum des Vorstandes. Unklarheit unter Teilnehmern, wie das laufen soll. @welt #LaschetvsSoeder	2021-04-19T19:57:05Z	464694427	235	16	22	51
1388391191645917200	@JonasMages @MENA_WATCH @bax_daniel @Volker_Beck ... das jahrelange Wegschauen und Ignorieren von unglaublichen Verbrechen an ganz vielen besonders auch weißen Kindern in den muslimischen Communities Mittelenglands - es waren keine christlichen -  allen Ernstes für Rassismus halten. Da weiß man, wes' Geistes Kind Sie sind!	2021-05-01T07:13:49Z	1227556552078393300	1	0	0	1
1389459904742764500	@cartoontomb @HalleVerkehrt @Ker8Mel Natürlich... Wer nicht für euren realitätsfremden Megalockdown ist, muss eine rechter Querdenker sein... Ihr seid sowas von falsch abgebogen. Die Zahlen sinken im Moment wieder, ganz ohne wirtschaftl. Totalcrash! Aber wem erzähle ich das, ihr habt wahrs. weder Job noch Kinder.	2021-05-04T06:00:30Z	3023501475	0	1	0	7
1390348313686388700	@Feine16 @Hans456789 @Karl_Lauterbach Was will die Alte denn die ganze Zeit? Du bist geimpft? Schön für dich , Glückwunsch! Nicht geimpfte sterben? Alle wahrscheinlich? Was redest du für einen Schwachsinn? Für weite Teile der Gesellschaft bleibt das Virus unbedenklich! Denk mal an die Dunkelziffer!	2021-05-06T16:50:44Z	1381691812637769700	0	0	0	0
1384128034505035800	"Große Pressekonferenz

#Laschet: 'Also haben wir uns folgendermaßen geeinigt: Ich werde die ersten beiden Jahre unser Land als Bundeskanzler führen und Markus die übrig..'
#Söder: '3 Jahre hatten wir gesagt. 3 Jahre ich, du 1 Jahr.'
Laschet: 'Jetzt fang nicht wieder damit an ...'"	2021-04-19T12:53:33Z	47075790	1	0	0	0
1384463126259802e3	@PFreudig @danilaw63 @Karl_Lauterbach Wieso? Können Sie verbrechen gegen die Menschlichkeit definieren? Eine Klage läuft schon gegen ein Mitglied der WHO!	2021-04-20T11:05:06Z	1377123000261075e3	1	0	0	2
1388368301693231e3	@Karl_Lauterbach Diese Einschränkungen kosten aber Geld du Klappspaten und das müssen WIR verdienen und nicht DU😡😡 also hau ab mit deiner #nocovid KACKE und such dir nen Loch.	2021-05-01T05:42:52Z	1331874045403533300	0	0	0	0
1403719590715199500	"@ABaerbock DANKE, dass Sie weiter machen!

Wirklich, das bedeutet mir sehr, sehr viel. &lt;3"	2021-06-12T14:23:24Z	1027621506946408400	20	1	0	12
1405081324206055400	@_FriedrichMerz Was sind sie für ein Umwelthasser!! @greenpeace_de hat sich entschuldigt!!! Es war ein bedauerlicher Unfall, der so nicht passieren darf!!! Ein technisches Versagen am Gleitschirm!!	2021-06-16T08:34:27Z	1401650718201766e3	22	0	0	39
1384091003934572500	"Wow. Wenn sie ausgerechnet #Laschet von der #CDU schon zu freundlich gegenüber #Russland empfindet, dann ist sie definitiv die letzte Person, die ich mir im Kanzleramt wünschen würde. Im Fach #Völkerrecht hat #Baerbock wohl oft geschwänzt. Gruselig.

https://t.co/Pc1vTUnsdm"	2021-04-19T10:26:25Z	2317402226	0	0	1	0
1396925935149109200	"@TeslaKai @reitschuster Deshalb gibt's bei Krebs hauptsächlich 2 Ansätze:
1. Alles an Zellen töten was so da ist und hoffen, dass der Krebs zuerst stirbt -&gt; Chemo oder Bestrahlung
2. Ein Medikament für den speziellen Krebs eines Patienten herstellen -&gt; indivualisierte Antikörper oder mRNA Impfstoffe."	2021-05-24T20:27:51Z	3140056353	1	0	0	0
1396886797125308400	"@TeslaKai @reitschuster Die Mabs sind arschteuer, werden ebenfalls von der ""gierigen Pharma Mafia"" produziert... Außerdem sind Mabs gegen Mutationen noch viel viel anfälliger als die durch die Impfung gebildeten (Polyklonalen)..."	2021-05-24T17:52:19Z	3140056353	1	0	0	2
1389121779080249300	"@Linke_Gewalt Das sind doch bloß harmlose Aktivisten. 
Die gefährlichen Terroristen sind alle bei den Querdenker und nur dort und sonst nirgendwo sind sie so gefährlich die Terroristen."	2021-05-03T07:36:55Z	1316956454952276e3	0	0	0	0
1397602812830302200	@Karl_Lauterbach @maischberger @ABaerbock Mich interessiert, ob es schlau ist alle Eindämmungswerkzeuge (Masken, siehe NDS, Testvorschriften, Quarantäneregeln etc.) über Bord zu werfen und sich nur noch auf Impfungen zu verlassen.	2021-05-26T17:17:31Z	703235349611483100	153	1	10	11
138932210506231e4	@spdde Aber nicht mit der #SED / @dieLinke im Gepäck. Genauso würde niemand die @cducsubt wählen, wenn sie gemeinsame Sache mit der AFD machen würde. Das geht nicht!	2021-05-03T20:52:56Z	1176824548773302300	3	0	0	0
1393960932674506800	"@janboehm Er hat wirklich ""bestbezahltest"" geschrieben? Der Ex-Chef vom Verfassungsschutz kann nicht mal richtig Deutsch?"	2021-05-16T16:05:59Z	1075493537880387600	127	0	0	10
1387366442237059e3	@Pedersolicarlo @leipzig04349 @Laforce_61 @WagenMehr Nichtmal Messi schießt so n guten Freistoß	2021-04-28T11:21:50Z	1085144496218746900	0	0	0	1
1386370072449589200	@reitschuster Sie reden bzw. posten mal wieder dummes Zeug. Ich werde weiter Börne schauen und die Regierung - sofern sie es bisher tat - auch. Was also soll JJL helfen. Er wusste offensichtlich nicht, wie sehr er die Brut bedient. Und hat sich distanziert. Ist doch prima!	2021-04-25T17:22:37Z	137750818	6	0	0	12
1389267682621546500	@neologica @TheAtlantic Absolut👍Ich kann nur vermuten, wo das herkommt:  vielleicht eine Art religiöser Wahn, man gehöre einer Elite an, die die Wissenschaft nicht braucht oder man sei mehr Wert als andere, was den Rassismus in dieser Art der Wissenschaftsfeindlichkeit erklären könnte.	2021-05-03T17:16:41Z	3207796684	2	0	0	0
1387503300472361e3	@tobi_totts @stefan1531 @Hans456789 @Karl_Lauterbach -2 EN 149 &amp; EN 14684 https://t.co/0E5qx3JoRw Wie lange willste dir das noch schön schwätzen ? https://t.co/rQm4qxM4ah	2021-04-28T20:25:40Z	1312412145158697e3	0	0	0	4
1394679292320231400	@GStABerlin Sehr geehrte Generalstaatsanwaltschaft Berlin! Ich bin erneut begeistert von Ihrer strukturierten &amp; gründlichen Ermittlungsleistung! Frau Bundeskanzlerin Kazmierczak kann froh sein, dass Sie Sie hat und als Schatz bewahrt! Ich verneige mich &amp;  vergebe 1 Käferchen und 1 Stern 🐞⭐️	2021-05-18T15:40:29Z	84015414	7	0	1	33
1385113790463762400	"Will auch @jensspahn @DaniLudwigMdB 

#weed #cannabis #legalizeit 

Kostenlose Joints für Corona-Geimpfte https://t.co/x7qPpae5Dn"	2021-04-22T06:10:36Z	913837824138457100	8	1	2	0
1384103253365854200	„Ich kenne Annalena Baerbock schon lange...“. Meine Fresse, ist der Laschet ein Lauch. Mit dem kannst Du doch nicht ernsthaft einen WahlKAMPF bestreiten.	2021-04-19T11:15:05Z	154549648	28	0	1	3
1387508117706002400	@Chiararose17 @SabineBr3 @stefan1531 @Hans456789 @Karl_Lauterbach Tja das ist der Nachteil unserer Gesellschaft. Am Ende ist halt Hilfe da. Warum soll ich mich also selber regulieren. Würde man die Hilfe bei fahrlässigen Verhalten ablehnen , müsste man mal sehen wie schnell wir die Scheisse los sind	2021-04-28T20:44:48Z	169644207	0	0	0	2
1390586488816128e3	"@mamjahid Schlimmer Vorfall. Leider habe ich den Eindruck, dass dich der Vorfall nicht interessieren würde, würden die Täter als ""südländischer Typ"" beschrieben werden und hätte sie ihr Opfer als ""Kartoffel"" oder ""Alman"" beschimpft."	2021-05-07T08:37:09Z	1357631923527516200	2	0	0	0
1389145650764386300	"@jo_rieth @HansjoachimHajo @reitschuster @biene6817 Nein das sagt sogar die taz.

Aber für den #noSEDreck ist ja alles was nicht Reiche (was in der Geschichte des Sozialismus  synonym für Juden steht) erschießen will ""rechts"". Stupid

https://t.co/pU4xAWcsH4"	2021-05-03T09:11:46Z	1102541866338316300	1	0	0	0
1392125989644296200	@Team_ReaIity @Karl_Lauterbach @maithi_nk Belege für diese Behauptungen?	2021-05-11T14:34:35Z	1381682355228790800	6	0	0	0
1384231056736284700	"@MalteKaufmann Dich mieser kleiner Tr... braucht kein Mensch und die 💩AFD auch nicht 
#AfDrausausdenParlamenten"	2021-04-19T19:42:56Z	1147196411596935200	0	0	0	0
1398184464543539200	@PaulZiemiak Hier wurde nichts gestohlen, sondern auf ein Klimaproblem hingewiesen, das die Union maßgeblich mitverursacht hat. Sind gespannt auf die Vorschläge der CDU, wie der Verkehr nach 30 verschlafenen Jahren im Klimaschutz vorankommt und die deutsche Hersteller auf Paris-Kurs kommen.	2021-05-28T07:48:48Z	8447362	84	2	3	34
1391657724920881200	"@salziger__ Sie hat argumentativ #Laschet als den dummen Jungen dastehen lassen, den er seit Jahren verkörpert.
Daraufhin fiel den Verteidigern dieses dummen Jungen, man könnte auch Marionette sagen, nichts anderes ein, als Luisa #Neubauer Göre zu nennen."	2021-05-10T07:33:52Z	1001510135573942300	5	0	0	0
1391797861004849200	"Du hast eine sozial oder ökologisch wirksame Idee, die unsere Gesellschaft positiv verändert? 
Dann nutze die Zeit bis zum 16. Mai, um dein Projekt beim Social Impact Award einzureichen! 💡 
Infos hier: https://t.co/62Np94pGlQ 
#SocEnt #Startup https://t.co/deqIJhFwNN"	2021-05-10T16:50:43Z	724895971788869600	10	0	6	0
1385125990398140400	@Matthias_Quent Die Solidaritätsverweigernde, egoistische Bubbe der Querdenker erinnert in vielen Punkten einem Pop Konzert. Für viele scheint die Demo ein Event zu sein. Es wird viel gefeiert, viel Alkohol getrunken und sobald etwas passiert wird, wie vor der Bühne, das Handy gezückt.	2021-04-22T06:59:05Z	1289535441641910300	17	0	0	0
1389298695888277500	"@pm_cheung Du verdienst meinen vollsten Respekt! 
Du siehst nur immer sehr angestrengt/konzentriert aus auf den Demos 😎"	2021-05-03T19:19:55Z	126093160	1	0	0	0
1384179062160064500	Es sieht immer mehr so aus, als wollten #Merkel, #Söder &amp; die #Groko-Crew die Schulen bis zu den Sommerferien verkrüppeln. Dasselbe verlogene Spiel wie letztes Jahr. Kinder sind dieser Regierung scheißegal.  https://t.co/TCMSjlNFGp	2021-04-19T16:16:19Z	17893836	6	0	4	0
1385345888982274e3	@ScepticBookworm Es ist ein massiver Unterschied. Das eine waren Spartenkomiker aus deren Geschwurbel sich keine großen Aktionen ergeben. Hier haben wir massiv bekannte Schauspieler die im derzeitigen Pulverfass den extremistischen Armen der Querdenker ideelles Futter liefern. #allesdichtmachen	2021-04-22T21:32:53Z	955464056	6	0	0	5
1389152096533065700	"@rove_we @Sabina83735970 @AfD_Muenster @malaad_ @Benjamina8221 @QueeniePi @sandra2519691 @tom21022 @Hope14658875 @InaMagdalene @karina140911 @AusFuzzy @marceselvis @Jetzt_oder_nie1 @JohannesNormann @RPurk1 @ElsnervonGronow @Holgi671 Die Meldung eines linksextremen Kriminellen, getreu dem Motto ""Getroffene Hunde bellen""? Oder war es ein empörter ""Antifa""-Verklärer? Sie zeigt jedenfalls, dass unsere Tweets zu diesem Thema wichtige Stiche in das  metaphorische Wespennest Linksextremismus sind. Stiche, die https://t.co/Liw8uBJJXo"	2021-05-03T09:37:23Z	1272481498365599700	12	0	3	1
1387110875895566300	Liberale, die gewaltbereite Querdenker verteidigen, sind 🤡.	2021-04-27T18:26:18Z	1349063834212905e3	2	0	0	0
1393968670838243300	"@Maxcosi2 @Ichbins2009 @DrStrompen @ZentralratJuden Diese Beitrag ist verstörend. Das kann nicht wahr sein! Gibt es wirklich Menschen, die sich das wünschen? Warum kommt das nicht zur Anzeige? Warum nimmt man diese Leute nicht fest? Diese ""Menschen"" sind bei uns in D  unerwünscht! Geht zurück wo ihr herkommt. Juden sind   Freunde!"	2021-05-16T16:36:44Z	1298152562189914e3	5	0	0	0
1385368372276342800	@enielaK @monikaliersch @MatthiasMeisner @JanJosefLiefers Was ändert es Deiner Meinung nach an der Interpretation? In Schweden ist so gut wie alles erlaubt bei uns nicht. Der November Lockdown und die Maskenpflicht waren fürn Arsch -nichts davon sieht man in den Infektionskurven. Die Maßnahmen verursachen unglaubl. menschliches Leid!	2021-04-22T23:02:13Z	309544704	2	0	0	2
1385118225029996500	"Koboldin oder Deutschlandhasser?!
Von wegen Harmonie und heile Welt: Der Entscheidung um die Kanzlerkandidatur bei den Grünen ging offenbar ein knallharter Machtkampf voraus! 
Und der Sieg von Annalena Baerbock (40) hat bei Verlierer Robert Habeck (51) tiefe Wunden hinterlassen."	2021-04-22T06:28:13Z	1525252578	0	0	0	0
1389236818080673800	@Joachim_Kuhs @EalaNicNaMara @AfD Wat der Bütikofer sitzt da immer noch im Parlament, ich kannte den schwitzenden Fettsack aus den 90er Jahren. Naja die EU ist eben ein Vollversorgungstrog für abgehalfterte Politikerexistenzen.	2021-05-03T15:14:02Z	272928784	1	0	0	0
1391011172799991800	@damnjessieh_ @thisisitA123 @ABaerbock Hättest du 2 Gehirnzellen mehr, hättest du die Ironie in seiner Antwort verstanden. Damit hast du nur gezeigt, dass du nicht mal im Ansatz verstehst, was Rassismus eigentlich ist.	2021-05-08T12:44:41Z	1225131166954639400	8	0	0	2
1388485010257289200	"Ihr seid ALLE gefangen in euerer #TwitterBubble 
#Gewalt #Mordaufrufe nicht nur ein Like von @JusosBerlin toleriert ihr.
#Gruene Morddrohungen an andere Politiker feiert ihr
#Enteignung feiert ihr,Gewalt der #Linken #Antifa bei #b0105 feiert ihr  
#AfD #Mausgerutscht = #Aufschrei https://t.co/mrK28953KB"	2021-05-01T13:26:37Z	1152515926899777500	2	0	0	0
1388456692967518200	Egal wie scheisse #Querdenker sind. Sie sind nur ein #Symptom, dass in unserem Land einiges schief läuft. Quasi der Furunkel am Arsch der Bevölkerung....	2021-05-01T11:34:06Z	1227303013049602e3	0	0	0	0
1406564894137372700	@sabi_ri @JensWolfsteller @Hoellenaufsicht @Alice_Weidel @UweJunge So einen gequirlten Mist muss man Gott Lob selten lesen.	2021-06-20T10:49:38Z	1035183444748365800	3	0	0	0
1388957996093423600	@joehannes11 @Hans456789 @Karl_Lauterbach Weil ich systemrelevant bin ...und wenn du die Impfe jetzt doch willst, dann meld dich an...müsste jetzt schnell gehen...und wenn de keen Bock hast auf Impfung, dann biste halt nen unsolidarischer Wissenschaftsleugner und musst dich der Allgemeinheit fügen..	2021-05-02T20:46:06Z	1035975907167666200	0	0	0	3
