	c_text	target
7293	warum sollte jemand durch das tragen einer maske sterben dann wären ärzte ja per se nach berufsjahren tot was stimmt den mit deinem sohn nicht	0
7294	das ganze liest sich wie ne fckbild artikel dann lese ich journalistin bei welt am sonntag haltdiefressespringerpresse das recht sich zu wehren streitet isreal niemand ab wie die sicherheitskräfte das umsetzen und das dabei kinder sterben müssen ist zu kritisieren	1
7295	hach die unglaublich schlechte studie von ioannidis wieder was war nochmal die ifr für schottland bei ihm schottland hat covid tote bei mio einwohnern das sind haben sich also der schotten infiziert	0
7296	wollt ihr euch jetzt noch geißeln und barfuß nach canossa laufen shit happens wenn das eine werbeaktion von rwe oder volkswagen gewesen wäre würden die selben politiker die nun fordern dass baerbock sofort an den herd zurückkehrt und ihr euch auflöst was von einem	1
7297	nicht die querdenker haben das grundgesetz ausgehebelt sondern demokraten im bundestag	1
7298	soso monate bildungsausfall ein schlag ins gesicht aller sus lul und eltern die im letzten jahr höchstleistungen erbracht haben die ewige suggestion das wohl der jungen würde vom besuch des schulgebäudes abhängen sollten sich politiker innen auch langsam mal schenken	1
7299	ich beobachte seit monaten menschen die die regierungslinie verteidigen der größte teil ist in sich selbst nicht gefestigt hat probleme mit beziehungen und meidet nähe zu anderen menschen setzen sie sich mal mit der afd und den querdenkern auseinander ohne einfluss	1
7300	wissen sie ich habe kein problem damit wenn man sich nicht impfen lassen will aber im notfall die selbe hilfe zu erwarten ist halt lächerlich insbesondere dann wenn ich auf der anderen seite politiker bedrohe polizisten angreife und journalisten verletze	1
7301	ich komme nicht drauf helfen sie mir	0
7302	bist du echt so lost hast du das in deiner telegrammgruppe gelesen oder was	0
7303	lach einen oder zwei so selten dumme menschen oder was ihr halt so seid gibt es zum glück nicht zu viele eure arbeit wird wohl aus antragstellung für hartz oder ähnliches bestehen meine nicht und solche vollpfosten wie ihr leben von meinen steuern zum kotzen	0
7304	über einkünfte aus einem job bei der angeblich mit bezahlt ist weil baerbock bereits mit einem bundestagsmandat seit gut verdient annalenasellenbogen	0
7305	klassisch den hintergrund des genderns nicht ganz verstanden welches bild wird in deinem kopf erzeugt wenn jemand beim arzt war tendenziell eher das eines männlichen arztes ärzte sind männer es geht ja auch darum das alte bilder gebrochen werden	0
7306	aber auch bei konservativen macht man sich sorgen was wenn afd im wahlkreis eigenen kandidaten nur pro forma laufen lässt und eine woche vor der btw aufruft für maaßen zu stimmen das wäre die neuauflage des aus erfolgreichen	1
7307	aber eben auf seite der israelis und der palästinenser	1
7308	wirklich alternativlos ist übrigens nichts nur mal so als kleiner tipp fürs weitere leben	2
7309	sicher kannst du nicht diskutieren hast du öfters bewiesen besonders deine geschichte fällt dir schwer du beschuldigst lieber andere obwohl es längst bewiesen ist das sogar die sogenannten islamisten von chrl westen aufgepuscht worden sind eure geschichte ist töten	1
7310	nein war es nicht wenn überhaupt stammt die bezeichnung mit viel kreativität von marx denk dir doch nicht einfach irgendwas aus	0
7311	schaue es dir doppel lochstopfung ohne gummi endlich mal wieder ficken nach dem lockdown julia andy und ich haben uns direkt verabredet zu nem geilen dreier fick julias pussy es dir an realsex sex filme	2
7312	besser eine unerfahrene frau baerbock als einen der beiden erfahrenen deppen soederlaschet die sich mehr mit sich selbst beschäftigen als mit sinnvollen alternativen zur bisherigen coronasttategie aber die beiden können auch nicht alleine etwas dafür der fisch fängt	0
7313	rassismus ist keine erkrankung dieser dumme hund ist einfach gestrickt aggressiv und gewaltbereit dafür muss man keine psychische erkrankung vorliegen haben	0
7314	kinder brauchen weder masken noch vielmehr unbeschwerte kindheit in der sie draußen im dreck mit dutzenden puppies toben amp sich entfalten können stattdessen sperren merkel sie ein amp behindern ihre entwicklung infektionsschutzgesetz	1
7315	wirklich der allerletzte abschaum der brinkhaus	0
7316	in unserem landkreis ist das dieses asyl camp wegen diesem dürfen wir unrechtmäßig eingesperrt werden	2
7317	israel töt kindern und unschlüdige menschen	1
7318	ja habe leider kein fax habe gerade geschaut die haben ja nicht mal eine in berlin und in das general konsulat in frankfurt lässt mich mein browser nicht rein aber ich schau mal bei amnesty rein	2
7319	ich weiß dass ich mich bei diesem thema wie ein arschloch verhalte beharre aber wider besseren wissens darauf dass mich die dt sprache diskriminiert der sogenannte rundfunk unterstützt diese schwachsinnige ideologie des gendern merz	1
7320	bravo besser hätte es auch die springersche hetzpresse nicht hinbekommen war das zauberwort zum mai nicht stets solidarität das hier ist gesellschaftliche spaltung zugunsten der der linken das ist das ding mit fressen und kennste	1
7321	einige siedlungsbauten zusätzlich dann hat sich das problem erledigt restpalästinenser können zu merkel nach einfach der einladung folgen die deutschenwaffen kann man dann ja direkt in der nähe der iranischen grenze aufstellen keine umweglieferungen mehr	1
7322	es selber ist der größte hetzer der gehört von den internationalen gerichtshof wegen verbrechen gegen die menschlichkeit	0
7323	und wiedermal schiebt die regierung ihr versagen der impfstoffknappheit für diejenigen die gerne eine impfung erhalten möchten auf die bürger und mahnt sie ruhe zu bewahren und keine kritik zu äußern sonst ist der verdacht von impfneid gegeben	1
7324	wir alle sind helden die darauf achten dass die hygiene massnahmen eingehalten werden würde der trottel spahn machen wenn die deutschen keine masken mehr tragen wollen bürger bußgelder aufdrücken jeder von uns ist ein querdenker	2
7325	der lächerlichste schauspieler entsprechen prozentual wohl halbwegs dem gesamtgesellschaftlichen prozentsatz an querschisten und coronazis	1
7326	es ist halt so wie wir es zur zeit immer wieder sehen grünistdasneuebraun die grünen fridaysforfuture oder greenpeace das sind denen nicht die natur am herzen liegt sondern deren linksextremistische ideologie	1
7327	du laberst stuss	0
7328	wie hohl kann man sein	0
7329	als arzt und vater verurteile ich die verknüpfung des rechts auf bildung mit der impfung von kindern aufs schärfste so eine unethisch forderung zur impfung mit experimentellen impfstoffen bei kindern die am wenigsten durch die erkrankung wohl aber durch die maßnahmen	2
7330	wenn ironie ihre botschaft so verdreht dass querdenker jubeln und pflegekräfte verzweifeln sollten sie dennoch überdenken ob das in der jetzigen situation angemessen war kein vernünftiger mensch will den dauerlockdown genau deshalb brauchen wir endlich die nocovid strategie	0
7331	wie kann man so ein hetzer verleumder und idiot sein unfassbar hätte die deutsche regierung mehr mut gehabt hätte man das schon im oktober durchgezogen und wir wären jetzt mindestens so gut aufgestellt wir die briten haltdiefressebild	1
7332	was sonst sind oder einseitige boykotte bei olympia was sonst die proteste gegen die wm in qatar wie sonst sollte man den kodex bewerten warum sonst nutzt weltweit die politik sportliche großevents als schaufenster ihrer nation	2
7333	zu doof was zu verstehen	0
7334	hätte er ne bombe mitgehabt wäre er direkt von den scharfschützen erledigt worden	0
7335	ich warte als prio gruppe seit wochen auch einen und bekomme keinen um mich rum jugendliche junge gesunde menschen die mit einem zettel ich bringe opa einkäufe sofort geimpft werden ich kotze ab	2
7336	lass mich raten sie wählen die afd corona gibt es nicht impfungen bringen nichts und sie verabscheuen die grüne	0
7337	wenn du hier von demokratie und reichtum redest dann schau mal in die schweiz dann lernst du auch was über demokratie um dich schlau zumachen demokratie heißt die mehrheit und nicht die minderheit repräsentative demokratie ist autokratie wie im mittelalter ohne wahlen	0
7338	ah ja jetzt gehts ad hominem süß	2
7339	das tübinger modellprojekt hat ein grund dafür ist die bundesnotbremse konnte ja keiner ahnen tuebingen palmer	2
7340	hoffentlich stellt maaßen keine anzeige um diesen menschen nicht noch eine bühne zu geben wenn links schon belege sind dann sollten sich aber alle an die eigenen nase packen und mal schauen wohin ihre links so führen	0
7341	nein dass hat nichts mit impfneid zu tun sondern einfach damit ob man ein arsch ist oder nicht ich als prio noch ungeimpft empfinde es überhaupt nicht als impfneid also nicht vom eigenen charakter auf alle schließen	2
7342	was genau hat die aktion der künstler mit den impfdosen zu tun nein da haben ein paar gutsituiert schauspieler mit blankem zynismus und querdenker sprech auf ihr eigenes unwohlsein hingewiesen kann man machen finden viele halt scheiße	1
7343	ach wie kreativ einen namen zu verniedlichen um die person dahinter zu diskreditieren ironie ende du bist sicher ein verbitterter alter weißer mann ohne frau und kind und nimmst kleinen kindern auf der straße die lollies weg nur so lässt sich dein verhalten erklären	0
7344	das hat mit faschismus nichts zu tun faschismus ist die verschränkung von regierung und wirtschaft am besten wenn konzerne wie in der eu die gesetze erlassen dann haben wir eine lupenreine faschistische regierung lesen sie selbst nach	2
7345	ein führer ist kein faschist julius caesar war wohl dann faschist alle könige alles war bisher dann faschismus	2
7346	oder bäume mit roter markierung werden bei nächster gelegenheit gefällt	2
7347	hatte irgendwann mal	2
7348	planwirtschaft kann niemals die lösung sein denn wir wissen aus der geschichte dass pw immer versagt hat um mit den gegebenen ressourcen das maximum an ouput resultat zu bekommen was nat auch gut für die umwelt ist es wird im kapitalismus niemand gezwungen etwas zu kaufen	2
7349	ist die afdeppin dumm oder dumm	1
7350	na alter hetzer wieder schwitzen im tagewerk und dumm schwätzen einfachmaldiefressehalten afdrausausdenparlamenten afdistnichtnormal fuckafd	0
7351	es ist gar nicht so lange her als man meinte die erde sei eine scheibe es gab damals schon querdenker die behaupteten die erde sei rund hat man diese damals nicht auch als aluhuttragende verschwörungstheoretiker belächelt verschwoerungstheorie allesdichtmachen	1
7352	fakt ist in deutschland wird jede ungeklärte gewalttat automatisch in der statistik als rechte straftat geführt das bildchen da kannst du dir sonst wohin stecken es entspricht nicht der tatsache siehe gelsenkirchen die polizei schreitet nicht ein trotzt straftat	2
7353	wie oft bist du vor die wand geschaukelt das wird ja mit jedem tweet dümmer	0
7354	jedenfalls sind das nicht die worte eines demokraten	0
7355	das so ein dummer mensch von meinen steuergeldern bezahlt wird macht mich wütend fckafd	0
7356	könnt ihr euch bitte auf das problem konzentrieren die pflicht nebeneinkünfte zu melden besteht um bestechungen zu vermeiden das hier sind gehälter ihrer eigenen partei grüne machen politik für die grünen no shit sherlock	1
7357	und was die masken angeht so atme ich besser ohne als mit oder läufst du lieber mit maske herum kannst du dich an die zeit erinnern als masken aus alten geschützt haben im jh hahaha	2
7358	was dich an es ist dir keiner rechenschaft schuldig	0
7359	ja söder und laschet sind honks lindner selbstverliebt und die nazis ganz rechts ganz links da ist ja kaum was ach ja unser finanzminister bei stabilen den gibbet ja auch noch	0
7360	was wenn diese ganze jj liefers geschichte eine idee der öffentlich rechtlichen sender war um querdenker dazu zu bekommen diese sender anzuschalten damit man sie endlich programmieren kann just saying ironie off weil der liefers die einschaltquoten für ein statement hält	2
7361	gesundheitsfaschisten die nazis scheisse finden weil die faschisten sind	1
7362	an sich gebe ich dir recht dass unsere liebe anna sich und uns eine luftblase erschaffen möchte die nur platzen kann aber weißt du was noch schlimmer ist die raupe nimmersatt namens niewiedercdu die scheren sich einen dreck um alle	1
7363	es bleibt spannend laschet oder baerbock	0
7364	zweitgrößte dreckschleuder braunkohlekraftwerk niederaußem abschaltung scheibchenweise bis viel zu spät für der größten aus brd fridaysforfuture	2
7365	dann sind auch wieder sämtliche afd hashtags in den trends	1
7366	ääähm da müsste man halt jetzt wissen dass in nördlichen graden aktuell keine coronaviren sind das heisst von april bis november was wir auf den seychellen sehen ist ein preview für november dezember wird heftig save this tweet know	2
7367		2
7368	ich finde die kartoffel drückt schon genug emotionen aus	2
7369	hass und hetze wenn man die wahrheit sagt da kommt jemand anscheinend nicht mit der realität klar	0
7370	natürlich kann man sich traußen anstecken aerosole bilden sich überall jeder kennt die zigarettenrauch des passanten die parfumfahne die man noch meter entfernt weit riechen kann den furz den man dann doch riecht weil kein wind weht das lagerfeuer	2
7371	ganz klar ihr seit nicht besser wie die nazis von der afd ihr kommunisten werdet spüren wie ein rechtsstaat funktioniert versprochen ihr maulhelden	1
7372	ich raste aus ist die ganze show so behindert	1
7373	besser proletenhaft als dumm schönen sonntag noch	0
7374	die palästinensischen kindern haben nicht einmal richtige wohnungen ein bunker schon garnicht sie haben nirgendwo um sich zu verstecken freepalestine	1
7375	bei den hält man sich penibel genau an die gesetzte an anderer stelle werden sie einfach ignoriert impfen coronavirusde allesdichtmachen dankeallesdichtmachen impfzwang impftermin covidioten propaganda manipulation	1
7376	wieso haben sie noch mehr vom correctiv auf lager oder kommt jetzt der volksverpetzer oder der fakten checker zu der dame dolores cahill waren übrigens die zytokinsturm gemeint aber die erkrankung ist nicht sehr schlimm tage ist man da mit durch	0
7377	ich nehme den alten mann weiß hat frau baerbock doch eben getweetet das herr biden es besser kann als sie und allesistdrin allesistmurks aber schön sich weiter pushen und sich in einen politikstil der abhängigkeit begeben	0
7378	ich finde es eine sauerei die kinder zu durchseuchen auch das mit dem zwang genannt präsenzpflicht ist ohne impfung sieht mein sohn keine schule mehr von innen jana schröder ab gestern	1
7379	im mai auf platz the beatles	2
7380	der tagderbefreiung mahnt uns die erinnerung wach zu halten es liegt in unseren händen freiheit und demokratie zu verteidigen gegen faschismus rassismus und antisemtismus für ein gemeinsames europa niewieder	2
7381	klimagesetz bundesregierung weiter für faustrecht heise online	2
7382		2
7383	blau	2
7384	erholt euch gut	1
7385	rest nur über dm	0
7386	ich übersetze diese gleichung in echtes deutsch cdu berateraffären korruption vetternwirtschaft soziale ungleichheit wir verdienen noch ein nettes sümmchen bevor es jemand anders fixxen darf aka es gibt kein planet b	1
7387	hamas bereit mit israel über gefangenenaustausch zu verhandeln	1
7388	hat die alte doch recht es ging nie um covid im gegenteil für die ist der virus willkommen es geht um macht nicht ohne grund haben nazis die querdenker unterwandert es geht um sturz des demokratischen rechtsstaats und fdgo diese welt ist der wille zur macht nietzsche	1
7389	die dame hat der bewegung fff damit nicht weitergeholfen einem alten müden machtgierigen laschet fakten an den kopf zu werfen und zu kritisieren ist kontraproduktiv und prallt an dem mann ab es braucht jüngere politiker für klimaschutz	0
7390	nazis waren auch gläubige und unterlagen den aufgeklärten	1
7391	schätzchen die süsse ist jahrgang mit abi anno bevor du mir ans bein pinkeln kannst schneit es in der hölle oreos also erklär doch mal ner alten frau wie du auf das schmale brett kommst die antifa wäre eine homogene gruppe	2
7392	ich rede davon dass man sich über untertanengeist lustig machen darf ohne dass man dafür einen kopf kürzer gemacht werden sollte nennt sich meinungsfreiheit und gerne nochmal das solidarische einhalten von regeln kritisiere ich sicher nicht halte mich selber dran	2
7393	leider sind es oft genug grüne bürgerinitiativen die klimaschutzmaßnahmen wie den ausbau von bahnnetzen aber auch den neubau von stromtrassen oder andere infrastrukturprojekte vor ort nach kräften behindern so kann die modernisierung unseres landes nicht gelingen tm	1
7394	für die beiden ersten merkmale kann sie nichts aber was bleibt verabscheue ich	0
7395	für schande und rechtlosigkeit sorgen querdenker ohne aber mit rechtsextremem anhang heute am mitten in hannover interessieren sich einen scheißdreck dafür dass sie andere infizieren	1
7396	stimmt helmut war auch guter freund von schwarz schilling es lebe die schwarze korruption wird man deshalb so ach ja selber essen macht war der spruch	0
7397	ich weiß nicht wo man in der eu mit jahren in rente geht hier mal ein paar fakten	0
7398	ist mir eigentl auch egal aber sie ist nicht die erste frau die für dieses amt kandidiert die cdu stellt seit jahren die bundeskanzlerin niemand bezweifelt ernsthaft dass eine frau das kann geht hier mmn weniger ums geschlecht als um eine gewisse überheblichkeit	0
7399	viele dachten es wäre eine solidaritätsbekundung für die	1
7400	zum dritten mal müsste also heißen dass vor keinen antisemitismus gab	2
7401	typischer türke sofort beleidigt sofort blutdruck auf sofort du nazi vergessen ihre eigene geschichte an den armeniern grundsätzlich ah und noch der patriot was mach man dann in deutschland	1
7402	priester von der kanzel herab mit nazikeule wählt nicht afd ihr schafe kirchen erhalten wegen mit hitler geschlossenem reichskonkordat jährl milliarden die einhaltung des konkordats wird verlangt das ist wahrhaft verlogen bischofsgehälter zahlt nicht die kirche nein	1
7403	genau und deswegen arbeitet ihr lieber mit der grünen koboldin zusammen ziemiak und bereitet merkel vor mit der bärbock ihr seid so ein verlogener cdu haufen einfach nur noch abartig	1
7404	sagen wir es mal so wäre es wirklich faschismus wäre ihr tweet jetzt schon gelöscht und sie hätte man bereits abgeholt seien sie froh dass es nicht so ist ich bin es und halte solche äußerungen nur noch für lächerlich	0
7405	nur das homosexualität auch in der tierwelt oft vorkommt und somit nach biologischen maßstab durchaus normal ist solltest nicht von natur reden oder wissenschaft wenn du von beidem keine ahnung hast	0
7406	da ist er wieder der jürgen der nichts kann außer dumme verschwörungstheorien zu verbreiten covidiot	0
7407	meister es fordert niemand einen langen lockdown kurze harte und örtliche abschottungen wohnung und stadt nur mit ausnahmen verlassen helfen die kette zu brechen und danach mit vorsicht zu öffnen wir reden von tagen das muss für jeden akzeptabel sein	0
7408	der pilot wollte wirklich nicht landen unsere schirme sind immer bedruckt allein schon für unsere eigenen video drohnenaufnahmen	2
7409	doch hat es der kapitalismus wird den billigeren und besseren stromspeicher erfinden und bauen	2
7410	vermutlich sind sie auch eine wesentlich umsichtigere gesprächspartnerin als manch juli die der meint weil es netflix gibt bräuchte man keinen örr mehr	0
7411	auch das ist was hier passiert ist rechtsextremismus fällt auch in die entsprechende statistik und der deutsche michel denkt wieder der nazis wars zu lesen gibt es dann sowas	2
7412	gut das ist deine meinung für mich ist es diskriminierung das musst du wertfrei tolerieren und akzeptieren ansonsten bist du rassist	0
7413	verstehe dein argument aber dann sorg bitte dafür dass zum bau von stadien keine menschenrechte verletzt werden die anerkennung von gegenüber männerfußball besser wird und fußballer aufhören so absurd viel geld zu verdienen das sind alles politische probleme	1
7414	sie argumentieren hier höchst unwissenschaftlich mit einem einzigen land mit weniger als einwohnern und einem impfstoff der hier gar nicht genutzt wird	0
7415	am mai wurden neuinfektionen und todesfälle in bonn kreisfreie stadt gemeldet die inzidenz liegt bei	2
7416	so facebook comments should be more condemned than the killings of civilians including childrens disgusting priorities its people like you that enable such a massacre	0
7417	tja biologie und physik lassen sich eben nur in ignorieren	1
7418	also sind sie für die abschaffung der sozialen marktwirtschaft welche die bundesrepublik zur führenden wirtschaftsnation in europa gemacht hat	0
7419	schön dass solche cdu accounts durch den gebrauch der sprache von afd anhängern zeigen wessen geistes kind sie sind niemehrcdu	1
7420	populistisch verkommt auch mehr und mehr zu einer leeren worthülse oder vorschlag argumentieren statt diffamieren	0
7421	manche kinderärzte bagatellisieren das offenbar aus angst noch so eine flaute wie letzten winter zu erleben meine apothekerin die ärzte mit biontech versorgt sagte mir heute offen die kinderärzte hatten zu knabbern weil es kaum ein krankes kind gab	1
7422	brd diktatur im netz und nun auch aggressiv und brutal gegen freie bürger die sind aktuell genauso wahnsinnig wie die nazis eine schande für jeden in der brd der in geschichte aufgepasst hat	2
7423	besser kann man es nicht ausdrücken	2
7424	klar ich wusste ja davon und hab schon aktien von biontec gekauft	2
7425	nicht zu vergessen die maskenpflicht bei der man keine luft bekommt und die impfpflicht mit notzugelassenen impfstoffen bei dem schon viele leute gestorben sind rente gibts bald ab und nur soviel dass du nicht verhungern musst alles bestens	2
7426	alter schwede du brauchst weder nazis noch linksversiffte spinner um deine wertigkeit aufzupeppeln be real sei einfach eine türkin sei echt diese minderwertigkeitskomplexe sind nicht gut das rächt sich wie wäre es wenn du auf diese ganzen almans scheißen tust	1
7427	wir brauchen in schmalkalden keine querdenker und coronaleugner die stadt war besser ohne diese widerlinge kriecht zurück in eure löcher und kommt net wieder raus danke	1
7428	ich fordere hausdurchsuchung bei der ganzen redaktion das können doch nur querdenker sein	1
7429	und evtl weil sie das pech haben noch nicht selbst urteilsfähig zu sein wer nichts weiss muss alles glauben	0
7430	oder ist die frage zu woke	2
7431	sie waren schon radikal hochgradig aggressiv und ihre agenda stand bei ihren ersten auftritten ab mai presse bekämpfen antifa der feind das system abschaffen die merkeldiktatur es ist die radikalität der mitte im kern faschistoid	1
7432	mir graut es wenn ich mein totes kind auf dem friedhof besuchen gehe dominik gestorben im oktober jahre alt	0
7433	pei sicherheits berichte	2
7434	in dem sie die haupttäter ignorieren damit die reale bedrohung verleugnen die juden täglich einschränkt schützen sie die täter auf kosten der juden das problem wird so nicht gelöst gefahr für juden in kauf genommen das ist antisemitisch	1
7435	fakenews wieder bei der arbeit die bundesnotbremse war wirkungslos gelogen und hat nur den umfragewerten der noafd genützt dieses verlogene drecksblatt ist daran schuld dass die fckafd im bundestag sitzt haltdiefressebild	1
7436	wissenschaftl konsens ist dass moderne züchtungsmethoden kein spezifisches risiko klassischen darstellen dass sie menschenleben retten würden dass sie auch umweltschonendere landwirtschaft ermöglichen dass heutiges gentechnikrecht unbegründet ist	2
7437	nichts ersetzt den gesunden menschenverstand	2
7438	den größten respekt für jeden der sich dem terrorregime und der entgegenstellte nachdem ein mann grundlos von den cops zu boden gerissen wurde das ist echte solidarität	1
7439	ja trixi aber auf grünem schleim rutschen ist viel besser als auf brauner flitzkacke fckafd fcknazis afdverfassungsfeindlich afdistnichtnormal	2
7440	ja genau und zitronenfalter falten zitronen	2
7441	na das ist doch nicht so schlimm wir haben doch von den örr gelernt dass die querdenker doch viel schlimmer sind und die ganz radikalen erst	1
7442	einfach damit es weiter oben bleibt dieses drecksblatt ist umweltverschmutzung und ressourcenverschwendung und sollte sofort eingestellt achja die onlinevariante ist auch nicht besser haltdiefressebild	1
7443	was tut denn dieser mann wenn dir sein content nicht gefällt dann geh doch weg lauterbach informiert und klärt lediglich anhand von quellen auf mehr tut er nicht zumal er dies ja nicht mal tut um menschen zu verärgern	0
7444	niewiedercdu weil ihr seid jahrzehnten das habitat meiner enkel vergiftet wissentlich ihr habt die natur rund um uns zerstört amp habt nicht mal den anstand euch zu entschuldigen in jahren seid ihr marginalisiert weil dann genug wähler eure politik verstanden haben	1
7445	es ist schon alles zig mal nachgewiesen es wird nicht unwahrer nur weil ihr immer wieder nachfragt faschos	1
7446	bitte der globalisten schw der uns nord stream ii sofort abdrehen würde der den kündigungsschutz abschaffen möchte hällst du für einen volksvertreter nur weil der ein paar populistische antigendersprüche dir vor die füße geworfen hat	0
7447	das haben andere parteien auch im angebot außerdem wäre ich mir gerade bei der afd da nicht so sicher kommt drauf an welche strömung sich durchsetzt entweder die partei wird stramm neoliberal bürgerentscheide oder wir haben unser gg nicht mehr keine alternative	1
7448	sie gefährden leben	2
7449	die größten hetzer schreien wieder am lautesten hetzer lockdown	1
7450	ach ja hetzt offen gegen homosexuelle darum setzen sie eine lesbe ganz nach oben kann es sein dass du ziemlich dumm bist	0
7451	die britische ist ja so schrecklich die ist durch amp nu da sind gutachten amp was die maßnahmen bringen	2
7452	aber sicher das covid wird mich mit nichten vor herbst überholen die viren sind nämlich durch dazu ist nämlich ein saisonaler erreger amp seine zeit ist abgelaufen	2
7453	stimmt die meisten lässt die afd kalt beim wählen wer braucht schon verfassungsfeinde	1
7454	merkel mach mal gutes wetter	0
7455	das ist jetzt schon krass herr ziemak die junge union ist von herrn laschet und vorstand ignoriert worden da sie für herrn söder klar waren sie sollten ihr nicht danken sondern endschuldigen sie sollen nun plakate kleben mit einem gesicht was sie nicht wollten	0
7456	niveauloser zwangsfinanzierter dreck mit selbsternannten spezialisten annewill	1
7457	normal bedeutet der norm entsprechend da die meisten menschen nicht homosexuell sind ist die heterosexualität das normale	1
7458	aber sicher doch lieber den kalten mit der injektion machen ne ist klar dann sollteste mal die pei amp ema sicherheitsberichte lesen wenn du drauf stehst ist genug für alle da ich verzichte	0
7459	von was für gästen redest du kommt mir auch sehr ignorant vor der kommentar	0
7460	sein hirn lässt beleidigende aussagen nicht begründen	0
7461	wenn ein direktor merkel heisst dann gute nacht	0
7462	das problem ist dass es auch innerhalb der parteien ränder gibt wobei maassen sich angebl von der afd distanziert hat in seiner bewerbungsrede auf jeden fall würde ich es begrüßen wenn man sich im wahlkampf unter den demokratischen parteien weniger mit dreck bewerfen würde	1
7463	precht entlarvt das rechtsbraune pack als dumme rechthaber afd covidioten	1
7464	who dieses virus hat eine enorme bewegungsenergie was für ein bullshit das problem sind psychos und arschlöcher und die zu blöd sind auf corona sinnvoll zu reagieren ganz einfach coronavirus	1
7465	richtig frauen gingen auch jagen diese verquere einstellung dass frauen an den herd gehören und für die kindererziehung zuständig sind und ansonsten bitteschön die klappe halten sollen hat die kirche hervorgebracht	1
7466	oh mein gott wer nur etwas verstand im kopf hat wählt niemals laber laschet cdu das kann nicht wirklich euer ernst sein na dann mal viel spaß unter der	1
7467	geh reitschuster die kimme auslecken lachhafd	0
7468	hätte diese tapfere frau gestern unserem hochintelligenten söder bei annewill zugehört dann wüsste diese träumerin dass zweimal gepiekst und des wars schon natürlich nicht gehen wird dann kommt das spritz dich frei hab spaß dabei greatreset	0
7469	wann kommen die belege zu ihren äußerungen die die herrn laschet an den kopf geschmissen haben wer so etwas behauptet muss das belegen	0
7470	nimmt uns bürger so scheiße krass aus dass könnt ihr euch nicht vorstellen die korrupten kommunalpolitiker von kaufen deren aktien mit steuergeldern machen damit städte abhängig bekommen dann posten im konzern	1
7471	respekt eine weitere person die charakter zeigt und nicht zu den ja sagern gehört denen ihre macht stellung und karriere in der politik wichtiger ist als das wofür die bevölkerung steht steh zu deiner meinung lass dich nicht verbiegen	0
7472	terror und besatzer volk sind mehr blutrünstig geworden es wurden über kinder getötet von terrorist zionisten staat die gottlosen jesusmörder werden verlieren das gerrechtigkeit wird siegen und mörder volk werden wie immer verlieren	1
7473	bin jetzt nicht von der antifa und überstürze sie auch nicht ich halte es aber auch nicht für gebildet grundlos zu gehaupten dass impfungen uns töten weil das virus bewiesenermaßen mit einer sterblichkeit von deutlich gefährlicher als der tödlichste impfstoff mit	2
7474	endlich ist das konto dieses querdenker papstes gelöscht wurde höchste zeit ob man damit aber seinen dummerchen das brett vor dem kopf weggenommen hat bezweifle ich schon in der bibel ist von den armen im geiste die rede	0
7475	scheint so ein problem der linken zu sein immer die dümmsten in den vordergrund zu stellen	1
7476	aber nur a la science wie auf den bildern	2
7477	also wollen sie mir erzählen dass frau weidel ebenfalls homophob ist interessant und die spd ist pädophil oder warum ist der edathy immer noch dort mitglied	0
7478	natürlich ist es eine meinung niemand muss mich mögen dafür dass ich schwul bin das gegenteil zu behaupten und das jemandem aufzuzwingen das ist ein autoritärer clown faschisten raus	1
7479	laschet und ehrlichkeit welten treffen aufeinander ohhh laschet und verantwortung welten treffen aufeinander ohhh laschdet und klimakompetenz welten treffen aufeinander ohhh wieviele welten gibt es eigentlich im kosmos der du lächel	0
7480	wenn ich jetzt sage alle sind sie dann die nächsten tage beschäftigt und haben keine zeit für twitter	0
7481	wir hatten den eindruck dass auch herr kerry solchen ideen nahe steht also sollte man offizielle initiativen starten cl	0
7482	so n bisschen hatte ich ja die naive hoffnung noch dass die pandemie irgendwann vorbei ist und wir die selbsternannten querdenker als eine fußnote erinnern diese hoffnung hab ich gerade aufgegeben wir werden uns noch sehr lang damit rumschlagen allesdichtmachen	1
7483	das fräulein schwer sich nicht um bundesnotbremse will schulen erst ab inzidenzwert schließen bravo diese kriminelle rücksichtslosigkeit wird sich rächen petition abwahl misstrauensvotum schwesig als mp völlig versagt trickst	0
7484	die glatze steht für nazis daher sollten sich menschen die absichtlich die haare abrasieren kopfbedeckung tragen	1
7485	höcke sprach von der notwendigkeit eines neuen führers eines diktators vom volkstod propagiert die rechtsradikale umwelzung der erinnerungspolitik äußert sich geschichtsrevisionistisch zum reich holocaust faselt von ballastexistenzen die eben geopfert werden	0
7486	zudem arbeite ich mit covid patienten in der nachsorge sie könnnen gerne eine schicht übernehmen ps habe gerade mit meiner tante telefoniert tage covid mit schwerstem durchfall und erbrechen also lassen sie ihre völlig deplazierten kommentare	0
7487	ja er sie ist ein querdenker und einfach bissle dumm	0
7488	ist im endeffekt das gleiche zum glauben im fußball gehts nur um fußball ist einfach naiv	0
7489	das eine schließt das andere ja nicht aus	2
7490	jedes jahr sterben in deutschland über menschen zusätzlich werden rund menschen durch abtreibungen getötet	1
7491	tore ball bier viele spieler sehen das aber anscheinend anders zb die belgische mannschaft kniet vor den spielen machen einige mannschaften statement gegen rassismus	1
