	c_text	target
6098	Nee man ist einfach scheiße wenn man sich den Leerdenkern anschließt Anstelle von diesem allesdichtmachen BS hätte man tatsächlich eine riesige Spendenaktion starten können wenn es denen tatsächlich um diese Gruppen gegangen wäre aber nicht Denk mal drüber nach 	1
6099	Nicht lesen zu können ist eines Schlimmer noch nicht verstehen zu können Und natürlich braucht es Aktive Menschen um Daten zu sichten und gegen FAKE Müll Verbreitung Querdenker Sekte und Nazis zu recherchieren 	1
6100	Einfach ard zdf schauen Die größte grüne nazi und terror propaganda der Geschichte Berlin nie wieder Sozialismus auch kein grüner Kobold Sozialismus 	2
6101	Dann haben deine paar Kiddies beim Gipfel in Hamburg alles kurz und klein geschlagen und sich Straßenschlachten mit der Polizei geliefert Wie kann man so dumm sein und als Politiker so einen Schwachsinn schreiben antifa ist linker Faschismus 	1
6102	Aber es gab doch Tote Das müssen Sie doch endlich verstanden haben Sie Querlenker mit gerissener Gummimanschette Fahrtrichtung rechts 	0
6103	Weil seit März diverse Verwaltungsgerichte angemahnt haben auf Dauer wolle man es der den Regierung en nicht mehr durchgehen lassen das Virus alleine mit der zu bekämpfen Das heisst nicht dass ich naiv auf ein entsprechendes Urteil hoffe 	1
6104	Wieso soll Frauenfussball besser bezahlt werden als das männlich Pendant wenn er viel weniger attraktiv ist und weniger Publikum anzieht Vergleichst du mal ein Spiel der ersten Bundesliga der Frauen und der Männer Du sieht dort das die Unterschiede eklatant sind 	1
6105	fckafd die Politsekte zum Fremdschämen AfDrausausdenParlamenten AfDVerfassungsfeindlich AfDVerbotJetzt 	1
6106	Kernkraftwerke nicht abschalten wäre sehr konkretes Handeln in diesem Jahrzehnt 	2
6107	Können wir das auch für die Kommentare machen Ich spiele das schon inoffiziell mit mir selbst Man findet mindestens einen unangebrachten ab einem bestimmten Zeitpunkt Sowie einen kompletten Schwurbler der vollkommen weltfern ist und noch soviel mehr 	1
6108	Zum Glück haben wir die dritte Welle durch unsere Maßnahmen gestoppt und uns nicht auf die Saisonalität verlassen die sich nach dem kältesten April seit vielen Jahren sich nicht einstellen wollte Auch dir und deiner Umsicht haben wir diesbezüglich viel zu verdanken LG LW 	2
6109	Die größten Hetzer seit Ihr Gegen die Andersdenkenden Beispiel Standal wo Politiker angegriffen wurden da halten alle Stille aber wenn es euch betroffen wäre dann kommt gleich die Nazi Keule 	1
6110	Ein gemeinsames Vorgehen in der EU ist daher ratsam Die FDP bietet Gespräche über einen nationalen Klimakonsens an Wenn wir über Rahmenbedingungen für Jahrzehnte sprechen sollten diese nicht nach jeder Wahl und jedem Regierungswechsel neu verhandelt werden CL 	2
6111	Aber Finnland zeigt dass es nicht mal ZeroCovid braucht um zumindest teilweise Normalität haben zu können Es reicht auch LowCovid Was es aber auf jeden Fall braucht ist niedrige Inzidenz und gutes TTI und vernünftige Bevölkerung Was nicht geht Kompromisse zuwarten 	2
6112	Kann es sein dass dem intellektuellen Fliegengewicht der Arsch auf Grundeis geht weil ihm bewusst ist was nach der Realität sein kann und hat er ein echtes Problem mit jungen intelligenten Frauen Baerbock kanzlerinbaerbock AfDrausausdenParlamenten noafd 	0
6113	in İSRAEL terror staat ermordet menschen und wieder ist Türkei schuldig in BRD ist schlimmer wie die kreafte mit demostranten umgehen ihrr heuchler 	1
6114	In den USA gab es auch schon Fälle Einer endete sogar mit dem Mord eines QAnon Anwalts der die Frau beraten hatte zur Entführung 	2
6115	Untertanengeist Wir sind in einer Pandemie die strikte Maßnahmen für deren Eingrenzung braucht Die Umfragen zeigen doch eher dass die meisten lieber Tote und Schwerkranke verhindern und Pfleger innen entlasten wollen als draußen jetzt im Biergarten ein Bier zu trinken 	1
6116	Heute mal statt Nachrichtenmagazinen den ganzen Abend beim Kochen USA gehört Herrlich mal einen Abend lang nichts über Inzidenzzahlen Impfprioritäten und Impfneid Hebt deutlich die Stimmung 	2
6117	Er hat Aogo selbst zitiert Mit ihrer Reaktion propagieren Sie Cancel Culture Ohne Palmer ist ihre Partei endgültig von kurzsichtig denkenden Gesinnungsethikern dominiert 	1
6118	Der französische Virologe Montagnier bezeichnet die aktuelle Politik der Massenimpfungen als schweren Fehler sowohl medizinisch als auch wissenschaftlich Die Impfungen seien für die Mutationen des verantwortlich warnt der 	0
6119	werden auch Geimpfte das Virus weiter verbreiten Sicherlich reduziert aber ich bleibe hier bei meiner Grundeinschätzung Bei jeder einzelnen Infektion kann es zu einer sehr üblen Mutation kommen Daher ZeroCovid gerade jetzt 	1
6120	Ich halte mich nur an die Regeln und befolge ohne wenn und aber slavisch den Anordnungen von oben 	2
6121	Faschisten Du weißt nicht einmal was das ist sonst wüsstest du dass du Faschist bist nach der Definition des Begründers des Faschisten Mussolini 	0
6122	Grausam so etwas zu lesen Was wäre die Union ohne Merkel Sie stand doch für den Zusammenhalt der Partei und genoss und genießt immer noch größten Ansehen im Land Was sie machen ist mit Dreck schmeißen auf niedrigstem Niveau Ist das ist christliches Menschenbild 	0
6123	das geringste Übel ist immer noch eine fremdgesteuerte Deep State Kreatur die ihren Volksverrat nur besser kaschiert siehe Meuthen An ihren Taten sollt ihr sie erkennen 	0
6124	Ab einer Impfquote von wird die Pandemie deutlich verlangsamt ab einer Immunisierung von können wir die Pandemie hinter uns lassen Wann das ist und wie hoch der gesundheitliche Preis ist den wir bis dahin zahlen wollen haben wir nun selbst in der Hand 	2
6125	Das ist so unglaublich dumm ignorant und hinterweltlich Und dass sag ich als jähriger Mann Aber klar Welt Leser halt 	1
6126	Das Wort Säuberung ist menschenverachtend und sollte gerade von seriösen Journalisten nicht in dieser Form verwendet werden Haben Sie den Begriff beim eigentlich auch verwendet 	0
6127	Natürlich Und dann muss abgewogen werden 	2
6128	Ich bin absolut sicher dass der Klimawandel aufgrund dieser Aktion aufgehalten wurde 	2
6129	Hallo 	2
6130	Daß Medien und Politik sich nun unisono gegen die Aktion echauffieren zeigt wie genau die Aktion den wunden Punkt getroffen hat 	2
6131	Antisemitismus ist based aber Judenhass ist scheiße oder wie Sag mal was ziehst du dir für ein Bauschutt durch die Nase um so ein Dreck zu denken und zu tweeten 	0
6132	HaltDieFresseBild Dieser Hashtag Ich halte auch nichts von der Bild Aber diese ganzen haltdiefresse Hashtags sind einfach nur asozial Niemand muss in einer Demokratie die Fresse halten Man darf seine Meinung sagen Man darf seinen Unmut über einige Meinungen äußern 	2
6133	Zwischenzeitlich sind Familien zerstritten wie damals wird d Misstrauen i d Familien getragen Kritiker d Maßnahmen werden v Verfassungsschutz beäugt An was erinnert Euch das Die Herren v Deutschland Wieler Spahn Söder Drosten dürfen nicht ü unsere Grundrechte bestimmen 	0
6134	Ja ihr Vollidioten Früher war nahezu alles beschissener Ich existierte auch schon früher bin aber nicht geistig im Babyalter stehen geblieben 	2
6135	Wie sieht es aus mit einem Uni Professor der die Studie geleitet hat 	0
6136	So kurz vor den Bundestagswahlen ist man natürlich um Schadensbegrenzung bemüht und wird auch bestimmt nicht davor zurückschrecken Junge aus der Politsekte zu feuern Volle Zustimmung zu Ihrem Tweet 	0
6137	Ziehen Sie Konsequenzen und verlassen Sie den Sender Andere mussten schon für viel weniger abtreten 	0
6138	Ja genau das ist das Thema 	2
6139	Unsere Aktion zum Mai steht fest Macht bei unserem Audiowalk mit Der Stadtrundgang den wir eigentlich geplant hatten wurde von der Versammlungsbehörde nicht genehmigt Ihr könnt ihn aber trotzdem machen tagderbefreiung befreiunghh nonazishh 	1
6140	Fakt ist daß Katharina Schwirkus ein niemand ist und nicht Annalena Baerbock Nur weil irgendein Depp irgendeine bescheuerte Idee mal hatte ist das keine grüne Position 	0
6141	Das ist doch alles scheinheiliges Wahlkampfgetöse Diese Merkel Arschkriecher sehen dass sie im September keinen Fuß mehr auf den Boden kriegen und in absehbarer Zeit hoffentlich vor einem Tribunal stehen Diesem geht der Arsch auf Grundeis Thats it 	1
6142	Wir dürfen Sie doch so nennen oder schon alleine diesen Satz dürfte er nicht verstehen 	0
6143	Merkel und vdL haben leibhaftig bewiesen das es der Emanzipation total egal ist ob Loser und Arschlöcher Hoden oder Eierstöcke tragen 	0
6144	Als ich mit ihm gesprochen habe hat er aber doch gar keine Juden getötet 	0
6145	OeRR Wir wollen eure linksextremen oekosozialistischen Fanatikerinnen nicht in der Regierung kapiert das endlich DefundOeRR Linkspropaganda Linksfaschismus 	1
6146	Her damit Gerade bei Berufen Mädchen und Jungen sollen lernen das Berufe nicht nur maskulin oder feminin sind 	2
6147	Hat tatsächlich jemand etwas anderes erwartet Das Holland überläuft war klar Rücksicht Solidarität Verständnis oder Respekt erwartet zwar jeder hier im Lande für sich aber bietet nicht jeder Ein Teil unserer Bürger denkt maximal bis zum eigenen Arsch fordert aber alles 	1
6148	Ich fürchte Sie wissen nicht allzu viel und der Umstand ist Ihnen nicht bewusst Eigentlich recht tragisch 	0
6149	Warum eigentlich immer gleich beleidigen Geht es nicht anders Wie soll da ein Dialog stattfinden 	2
6150	Da darf man nur beipflichten noafd fckafd FCKNZS NazisRaus gegenrechts AfDKeineStimmen 	1
6151	Sie müssen hier nicht beleidigen und ja Sie können gerne morgen zu mir in die reha praxis kommen es warten patienten auf sie für physiotherapie die auch monate nach covid schlecht luft bekommen und keinerlei kraft besitzen 	2
6152	Sterben die jetzt auch im Herbst 	2
6153	Ich bin zwar aber lehne Katar ab Genau wie die WM in Katar Mal sehen ob hier dann auch Aktionen gibt Und zu Neuer Er ist Angestellter des Vereins und ist ein Sponsor der Bayern Leider 	2
6154	Viele distanzieren sich leider schon wieder Ihnen war wohl leider nicht bewusst welcher Hass kritisch denkenden Menschen mittlerweile entgegen schlägt Sehr traurig das alles Trotzdem eine gut gemeinte Aktion nur leider auch zu spät 	1
6155	Bouffier und sein unfähiger grüner Gesundheitsminister tragen die Verantwortung dafür das Hessen in der Impfstatistik an letzter Stelle steht Da bleibt denen nichts anderes übrig als den Bürgern einen Lockdown bis zum Nimmerleinstag zuzumuten 	0
6156	Wieso Die Regenbogenfahne ist das Symbol eines woken Zeitgeists der immer mehr ideologisch genährt wird Die Flagge Israels ist Symbol eines real existierenden Staates der gegenwärtig real attackiert wird Ich weiß nicht ob man Empörungsindustrie neben Israel hissen muss 	2
6157	Na dann bleibe eben in deiner Blase 	0
6158	Sie lernen es nie Wahrscheinlich wollten die meisten sehen wie es ist wenn sich einer mit allesdichtmachen moralisch ins Abseits manövriert hat und dann den Blödelbarden gibt Sie sind das beste Beispiel dafür dass Rolle und Person nicht getrennt werden dürfen 	0
6159	Deshalb zeige ich Rechtsextremen die rote Karte in genauso wie überall in Deutschland Die AfD ist eine Bedrohung für den demokratischen Zusammenhalt in unserer Gesellschaft Die AfD will spalten Wir müssen entschlossen gegenhalten 	1
6160	Bei aller absolut berechtigten Kritik an der wirklich missglückten Aktion Unser Campaigner schildert die Wahrheit in dem Video Der Pilot hatte nie vor zu landen sondern musste eine Notlandung machen Bitte keine Unterstellungen danke 	0
6161	Ein tolles Video zur Erklärung der Manipulierbarkeit des Inzidenzwertes mathealex allesdichtmachen ichmachdanichtmit nichtmeinaerztetag 	2
6162	Das Thema hatten wir doch schon Sie lenken ab Und ob es ein paar mehr Fälle gibt ist eine leere Behauptung das können Sie sich sparen Zu konstruktiver Diskussion sind Sie nicht fähig 	0
6163	Windräder zerstören Naturräume für Tiere und Menschen FfF und Grüne profitieren von der permanenten Verdummung Scheinheilig dabei rücksichtslos und angepasst in der Spur bleiben dafür gestaffelt Importe keine Massentierh Nein zu und Lithiumbatt 	2
6164	lockup 	2
6165	Ich freue mich schon darauf sobald Anna Lena Bundeskanzlerin geworden ist Das wird dann richtig lustig werden Der Herr in diesem Video wird mit ihr dann mal richtig DEUTSCH reden wetten Er kann es nämlich fließend und ähnlich humoristisch 	0
6166	Ich will dass wir mindestens neue Wohnungen pro Jahr schaffen Das ist ambitioniert Aber es ist auch alternativlos wenn wir die Lage auf den Wohnungsmärkten in überschaubarer Zeit entspannen wollen Mietertag 	2
6167	Hab ich echt noch nie gehört was aber echt grauenhaft wäre 	2
6168	Die CDU als grüner Blinddarm erbärmlich eine konservative Chance so zu verpassen und mit der AfD zusammenzuarbeiten 	1
6169	Solidarität mit Arbeitnehmern heißt bei Merkel dass wir die höchsten Steuern zahlen länger arbeiten und dann noch eine niedrige Rente bekommen damit Merkel unser Steuergeld mit vollen Händen an andere Länder und Sozialschmarotzer verschenken kann Dexit MerkelMussWeg 	0
6170	Mächtig deutsch aber des Deutschen nicht mächtig 	0
6171	Ärgere dich nicht mit ihm sein Überfluss an Smileys und sein permanentes ad hominem als einziges Argument zeugen von seinem IQ welche niemals die Raumtemperatur übersteigt 	0
6172	Der hat Querdenker retweets in seiner timeline hat keinen Zweck 	0
6173	Alle die die gegen Impfungen sind vergessen im Umkehrschluss die Opfer des Virus Dies sind erheblich mehr Dank der Schwurbler haben wir so hohe Zahlen und deshalb sind Impfungen notwendig Mit NoCovid wäre das nicht passiert Das alles ist SchwereSchuld der Covidioten 	1
6174	Es gibt zu Laschet nur noch eins Rücktritt keiner möchte einen K haben der nicht in der Lage ist Familien zu schützen Er schickt mit Gebauer die Kids in die Schule Fahrlässige das Virus durch Ötv und Schulen zu tragen es werden viele Kinder um ihre Eltern weinen 	0
6175	ich weiss bisher nur WEN ICH DEFINITIV NICHT WÄHLEN WERDE die Partei von dem Suppenkasper aus NRW und die Hartz IV Erfinder Genossenschaft ist auch nicht dran und FDP AfD geht auch nicht ich bin ja nicht komplett blöd 	1
6176	Ganz Toll Endlich spricht es mal jemand aus Wir sollten allesdichtmachen dann haben wir endlich den lockdownfürimmer 	2
6177	Und wenn aus dieser geschätzt der vereinigenden Gruppe dann einige irgendwie ins Lager der Querdenker taumeln was zur Hölle soll man daraus irgendwie noch ableiten 	1
6178	Cottbus gehts gut 	2
6179	Unsinn ist das was Sie hier schreiben Der wird weder bei der Anordnung eine Quarantäne noch bei den Zählungen der Coronafälle Toten berücksichtigt Und gefährlich ist ein in etwa genau so wie ein zur Diagnostik geeignet ist 	0
6180	Man muss schon echt hohl in der Birne sein um so eine gequirllte Scheiße von sich zu geben 	0
6181	heute bei den Gegendemos Gewekschaften SPD die Linke die Grünen Hand in Hand mit den linksextremistischen gewalttätigen marodierenden Antifa Mob der Polizisten angegriffen und mit Pyros beworfen hat und welche verletzt hat daran sieht man welch Geistes Kind diese sind 	1
6182	Klar Klischee erfüllt Keine Argumente geht man erst auf die Orthographie los und wenn das nicht zieht versucht man es mit dem Namen Ist zwar nicht sonderlich clever wenn man selbst ähm einen solchen Namen benutzt aber so seid ihr nunmal Namensfaschist 	0
6183	Da soll man wohl noch applaudieren Selbstverständlich kommt ganz besonders für ihn eine Rückkehr nicht in Frage Laschet Röttgen 	0
6184		2
6185	Buch doch einfach mal einen einfachen Flug zu Kim da wird es Dir besser gehen 	0
6186	Berlins Innenseantor Geisel ehemals SED lief bei Unteilbar mit Idioten von den Antisemiten Islamisten und anderen radikalen Hater Gruppen Später hat er das verteidigt Heute behauptet der Lügner was anderes Deutschland im double Standard Und bald ein dummes Welt Land 	2
6187	Wie lost muss man eigentlich sein um sich Merz als Unterstützung zu holen Für wasauchimmer NieWiederCDU NieWiederCSU Flaschet 	0
6188	Sobald sie geimpft sind ist es zu spät Dann hoffe ich wirklich die ganzen Nachrichten waren Fake Aber ein Großteil hat sich schon als Wahrheit herausgestellt die Menschen wie Sie leider nicht wahr haben möchten Es ist Ihr Körper Entscheiden Sie selbst 	0
6189	WAS bin ich sonst Finger vonne Flasche 	0
6190	Er hat klare bessere Qualitäten als Weißwurst und Bier 	0
6191	Nein ist mit der Rechtsordnung der Bundesrepublik Deutschland unvereinbar Rechtsstaat GG StGB 	2
6192	Ich kenn nur nie Die normalen mag ich eigentlich lieber Die waren allerdings ausverkauft letztes Frühjahr im Lockdown Ich hab die auch nur wegen dem gekauft Dosenravioli ist ein Geschmack den ich mit Kindheit verbinde 	2
6193	Die streichen den Himmel grün an Das ist für die Bayern der wahre weiß blaue Skandal Affront das hat wieder gedauert Merde wenn man kein Französisch kann Leck mich Merz Was haben die denn selber Deutschland am Hut Ist doch nur ein Anhängsel an Bayern 	2
6194	max strauss 	0
6195	Ich kann aber keine der Meinungen als sinnfrei usw abstempeln Da ist eine logische Meinung hinter und die AfD vertritt die halt am Besten Auch wenn die Politiker Schmutz sind Und alles was der Union schadet find ich erstmal gut 	1
6196	Und Merz braucht ja auch noch Bedenkzeit wie die Ziele so umgangen werden können dass nicht die Verursacher für Folgeschäden zahlen In der CDU eben zuviele Querdenker in Sachen Klimakrise und das auch nicht erst seit heute 	1
6197	Es ist nichts mehr zu verlieren Ob grün rot oder schwarz Der beste Weg ist den Karren vor die Wand zu fahren Dann können die Grünen zeigen was sie drauf haben Und für die sogenannten Querdenker wird es ein Fest 	1
6198	In Folge gab es eine Hausdurchsuchung Währenddessen wurde heute die Demo in München am Mai verboten und jetzt rufen die Querdenker um den Anwalt Haintz auf nach Weimar zu fahren und aus Solidarität eine Kerze und eine Weiße Rose vor dem Gericht abzulegen 	2
6199	Weder noch nur antifaschistisch Du bist der geborene NSDAP Zujubler heute AfD einfach nur abartig und blöd Zum Glück werdet Ihr niemals und nirgendwo regieren Ihr seid menschlicher Sondermüll 	1
6200	Zudem steht diese moralische Selbstgerechtigkeit der Deutschen Regierung nicht zu Wer hat so gut wie alle Kriegsopfer in den Entschädigungszahlungen geprellt Die Union und damalige Regierungen 	1
6201	Das ist Norddeutschland der Rest ist und Ostdeutschland 	2
6202	Zum Glück keine bösen Querdenker 	1
6203	Du hast mit fast allem recht Aber bleibt ein Krimineller impliziert dass dir irgendein Idiot minutenlang auf den Hals steigen darf bis du verreckst weil du ja kriminell bist Was die BLM Vollpfosten draus gemacht haben ist eine andere Sache Aber falsch bleibt falsch 	1
6204	Für mich ist jeder verdächtig der den Begriff Antisemitismus nutzt um sich zu schützen und dabei über Leichen geht Globalisten Imperialisten Zionisten und ihre wahabitischen Steigbügelhalter die Islamisten 	1
6205	Ja Und das ist ausdrücklich nicht das Ergebnis irgendwelcher Ausgangssperren Streeck hätte Recht behalten wenn der April warm gewesen wäre Wie im letzten Jahr war Corona kein Thema mehr kaum das wir dauerhaft über Grad lagen 	0
6206	Jaja die Eliten Wollen uns alle wahlweise eintragen chipen impfen versklaven Was für Repressalien Die Maskenpflicht ist nach dem Sommer weg 	1
6207	Stimmt Aber über das eine empört sich die halbe Republik Das andere wird mehr oder weniger achselzuckend zur Kenntnis genommen 	1
6208	Du kannst nicht deine Meinung sagen sonst wirst du gesperrt und YouTube löscht was nicht regierungskonform ist Auf welchem Mond lebt ihr 	2
6209	Ich finde es behindert was auf tiktok so abgeht als könnte der entscheiden wie manche leben oder leben möchten Kind einfach 	0
6210	Übrigens dringende für eine beeindruckende junge jüdische Stimme 	0
6211	Wenn die Spinner mir sagen ich hätte nicht alle Tassen im Schrank habe ich wohl alles richtig gemacht Die sind alle viel zu dumm um überhaupt die Pointe und dass sie gerade vorgeführt werden zu checken Stattdessen glauben die im Ernst Merkel würde mich bezahlen 	1
6212	Mit dem Profilbild laut Bio aber ein männlicher Sauhund dürften sie in mehreren Punkten Anwärter für Repressalien der AFD Wähler sein 	1
6213	Dann schau ma nach warum sie das gemacht haben wenns nach mir gehen würde hätten sie die moschee niederbrennen sollen 	1
6214	Laschet wird Bundeskanzler 	0
6215	Was haben wir alle alls Kinder gelernt Wer nicht hören will muss fühlen Die Querdenker haben unsere Intensivpflichtigen Einzelschicksage entweder alls Lüge abgetan oder verhöhnt mit ihren Forderungen Sorry Das ich da jetzt kein Mitleid habe 	1
6216	Nicht mehr flink wie Windhunde zäh wie Leder und hart wie Kruppstahl sondern dumm bewegungslos und geistig träge vor der Mattscheibe und der Playstation abhängen statt Freunde zu treffen zu treiben oder in die Schule zu gehen 	1
6217	Ja wenigstens gibts jetzt mal sowas wie eine Studie Was passiert wenn der Menschen geimpft sind Bevor man den Rest des Planeten weiterimpft sollte das untersucht werden Aber nein ich hoffe dass alle Verantwortlichen zur Rechenschaft gezogen werden 	2
6218	Genau was interessiert mich Israel Tja Junge Das ist das Problem bei euch Pommesärmchen Null Ahnung von Geschichte Null Ahnung was Verantwortung heißt und Null Ahnung das genau das auch mit Christen passiert 	1
6219	Für einen Anhänger der TEILEN TEILEN ist das ganz schön ironisch 	0
6220	Zu Leugnen dass es dem linksgrünen Volksverpetzer nicht um Fakten geht sondern darum linksgrüne Narrative zu reproduzieren und die politischen Gegner zu diskreditieren ist auf dem Level von Die Eliten entführen unsere Kinder für Adrenochrom oder dem Gender Pay Gap 	2
6221	Anna hat bis jetzt nicht einen Tag Regierungserfahrung vorzuweisen Nicht einmal als Ortsvorsteherin eines Kuhdorfes Nicht mal einen Karnickelzüchterverein hat sie geleitet Wie will sie da die Wirtschaftsnation der Welt leiten Aber das interessiert Linksgrüne nicht 	0
6222	Du bist ein antifa hamster im lauf rad und findest es nicht toll das ich deine Antifa religion angegriffen haben In sofehrn verstehe ich deine reaktion Auch wenn du nicht zu einer produktiven konversation fährig bist Und nur beleidigen kannst Antifa Nazi faschisten 	1
6223	Der Tag der Arbeit Wo und warum der Mai gefeiert wird 	2
6224	sollte ich mal in der Gegend sein 	2
6225	Und schon wieder einer 	2
6226	Und das Wort Schwuc finden Sie in Ordnung Natürlich 	0
6227	Nicht gegen wen sondern für wen 	2
6228	Ich beziehe mich einfach auf das Wort im ersten Satz Humor Bitte Dankeschön 	2
6229	Lauterbach keine Ahnung der indischen Kultur aber Welle machen 	0
6230	Mit Erwachsenen die Kinder derart beinflussen meinte ich nicht zwangsläufig die Eltern Da gibt es Lehrer Politiker wie 	1
6231	Da der Deutscher Völkermord an Juden begangen hat fühlt er sich jetzt verpflichtet zu schweigen als die Juden an Palästinenser Völkermord begehen 	1
6232	merkelruecktritt Merkelmussweg bis der sie holt wüßte ich Zugern was Die Werte dieser perfiden Frau seien aber eigentlich würde ich schreien wollen HAU AB KOMMUNISTIN ASAP 	0
6233	Wie unsolidarisch kann eine Gesellschaft sein Sperrt endlich auch die Wirtschaft drei Wochen zu und dann haben auch unsere Kinder wieder eine Perspektive Aber dazu braucht es einen Arsch in der Hose harterLockdownSofort Bundesnotbremse 	2
6234	Wenn aus dem Strohfeuer Baerbock endlich Asche geworden ist steht der Sündenbock schon fest Es hat sich nichts geändert Eine Rüpelpartei die mit Rüpeln groß wurde ärgert sich über Rüpel palmer 	1
6235	An die Leute von diesem stümperhaft ironisierten allesdichtmachen schämt ihr euch wenigstens ein bisschen dafür Wisst ihr wie tödlich euere Applausgeilheit ist 	1
6236	Die Grünen sind pro Klima Good one 	1
6237	Wollte nur zum Arzt und stattdessen kam ich zu nem Querdenker der mir seine Meinung aufzwingen wollte und mich als Laborratte beschimpft hat 	0
6238	Und übrigens Fakten kann man ebenfalls interpretieren Haben Sie schonmal von dem Bestätigungsfehler gehört 	0
6239	Club Voltaire München Nationale Linke D in Europa Krall obwohl sich für höchst politisch haltend hat noch kein Wort zur Islamisierung in D gesagt Hat zum Wahlrecht von uns abgeschrieben Nicht angeboren 	0
6240	Geil und auf dem Bild rechts siehste nur Schwarze oder besser ausgedrückt mit Migrationshintergrund Ich bin mir sicher wenn die Grünen die Tore für die dritte Welt öffnen schaffen sie sich selbst ab Die wollen keine Weißen die über sie bestimmen Nur deren Geld 	1
6241	AksadaBaskınVar Israel ist kein Staat sondern eine brutale Terrororganisation Sie töten unschuldige muslimische Zivilisten Die Weltmedien ignorieren diese barbarischen Kindermörder da sie wie immer auf der Seite eindringender diebe stehen 	1
6242	Grandiose Selbstüberschätzung Wir beherrschen das von vielen unbeherrschbaren Faktoren abhängige X Weltklima allein durch Faktor Y Dekarbonisierung und brauchen keinen Plan B Anpassung an Veränderung 	2
6243	Finden Sie nicht dass das seinerseits ein abwertendes Bild von Ossis zeichnet Die Wessis sind doof und diskriminieren mich und deshalb wähle ich AfD Really Für mich hört sich das eher nach Achtjährigen an Ich glaube ehrlich gesagt nicht dass das so funktioniert 	0
6244	das lichtscheue Gesindel aus einer Melange von Antifa Verdi SPD und Migranten zeigt mal wieder seine hässliche linksgrüne Fratze 	1
6245	Strauß Warnung vor dem Narrenschiff Utopia 	1
6246	angerichtet nachdem sie die Amis reichlich mit Waffen versorgt haben 	1
6247	Frau Weidel Mag sein das die Wortwahl des Herrn Jung die falsche war aber was hat Bitteschön eine Armbinde der Schwulen und Lesbenszene im Fußball zu suchen Es handelte sich um ein Spiel des Nationalmannschaft und nicht um den Christopher Streetday Oder hat eine 	1
6248	Islam verankert sind der Moslime in diesen Ländern stimmt dem Dreck auch noch zu Absolut lächerlich wenn man bedenkt dass ein Großteil der Flüchtlinge aus diesem Ländern migriert Ein Armutszeugnis des logischen Denkens Aber vorhersehbar bei Inzestverherrlichung 	1
6249	Ich habe auch zur Lockdown is over Party mitten auf der Straße geladen Ab wollte ich es mal wieder krachen lassen Mitten im Wohngebiet Bis jetzt hat noch keiner zu gesagt Wird wohl ne one man show Ich glaube die anderen feiern auf Telegramm 	2
6250	Sonntagsfrage von Forsa hier das letzte Jahr Grüne und AfD AfD Hat jemand die Af ah gefunden 	1
6251	Hier wird ein Weib sozial geächtet wenn sie nur mit nem Kanake redet geschweige denn mehr ripwesten 	1
6252	Ich Flüchtling kanacke ich finde nicht das ein nazi ist und ich finde nicht das die Partei AFD rassistisch ist paar Spinner hat jede Partei und ich finde eher das Söder ein Nazi ist vor paar Jahren war er noch offen rechts Deutsche blonde frau Deutschland 	0
6253	CDU AfD Rechte scheiße 	1
6254	Omg bitte hört einfach auf auf Krampf irgend ein Mist zu labern ich poste es weil er eine ganze Menschen rasse beleidigt Dann haben andere auch ein Recht davon zu erfahren was ein nazi er ist 	0
6255	Und der Hammer Im Freien 	2
6256	Es ist noch gar nicht so lange her dass ich großen Respekt vor der Polizei hatte Freund und Helfer Bürger in Uniform und so Heute empfinde ich für diese uniformierte StaatsGEWALT nur noch Ekel und Verachtung 	1
6257	Irgendeinen Beleg zu konsensfähig Herr Drosten Aber BITTE ohne ihre persönlichen Ansichten was die Einteilung in Pseudoexperten angeht Herr hat Ihnen nämlich eindeutig voraus dass er nicht im Tunnel auf ein Virus blickt Gruß aus Schweden 	0
6258	Wer oder der irgendeine Nähe zu Rechtsradikalem Gedankengut unterstellen will liegt völlig daneben zumal Antisemitismus leider überall anzutreffen ist Maassen und die Werteunion sind eine Art negatives Fähnlein Fieselschweif der Union 	1
6259	Liebe Frau Jeder Platz auf der SPD Liste ist mehr Wert als Spitzenplätze auf der Liste einer Partei die Hass und Hetze in den Bundestag getragen hat 	1
6260	Ganz ehrlich schiebt diesen Hampel mann endlich ab in die Türkei dort gehört dieser Vollidiot hin fckafd AfDVerfassungsfeindlich afdistnichtnormal 	0
6261	Unfassbar diese Überheblichkeit der Baerbock 	0
6262	Zeigt leider nur wie einfach man dumme Menschen reinlegen etwas aufschwätzen kann Find es tragisch dass wir so viel aufzuholen haben in Sachen Bildung Erschreckend wie primitiv diese Querdenker sind dabei fühlen sie sich ach so überlegen aber bei auf 	1
6263	Wer ständig Desinformation betreibt wird gesperrt Das nennt sich nicht Zensur sondern Schutz der User vor Scharlatanerie 	0
6264	Ganz Internet redet davon wie hilflos und dümmlich sich Laschet dort verhalten hat Beim Thema maaßen und Antisemitismus musste er die alte ziehen Was für ein Loser der leider dank BILD Geld und der Vergesslichkeit der Wähler trotzdem gewinnen wird 	0
6265	und wie kommst Du jetzt auf Staatsterroristin Ganz schön vermessen so etwas zu behaupten Zumal kein Urteil ergangen ist 	0
6266	oha ich auch aber das wird gefährlich du kleiner Rassist lol 	0
6267	Kein Lernprozess vorhanden Partei zu ergreifen steht hier in Deutschland niemandem zu Punkt 	2
6268	Und Sie glauben das hat etwas mit der AfD zu tun Das sind doch eher typische Straftaten von Linksextremisten 	1
